"",CustomerID,mean_prob
6739,6437-UDQJM,3.258964
3397,9919-FZDED,3.258964
3501,5494-WOZRZ,3.258611
2403,9661-JALZV,3.256181
3351,1087-GRUYI,3.255645
2636,8146-QQKZH,3.254482
4815,0582-AVCLN,3.252768
5724,1241-EZFMJ,3.251758
6788,8561-NMTBD,3.251010
6092,2384-OVPSA,3.249896
6040,6370-ZVHDV,3.249365
3458,7101-HRBLJ,3.247950
5868,2300-RQGOI,3.245594
3704,6614-YWYSC,3.230741
5825,2495-TTHBQ,3.228253
5770,9479-HYNYL,3.223117
5495,4994-OBRSZ,3.220489
4991,7998-WNZEM,3.220414
4642,9385-NXKDA,3.219337
6908,8465-SBRXP,3.215260
4180,8336-TAVKX,3.211349
6121,4291-TPNFG,3.209895
2881,3071-MVJCD,3.209895
5191,5006-MXVRN,3.208440
5703,1676-MQAOA,3.207079
5971,2302-OUZXB,3.205862
3952,4884-LEVMQ,3.201424
3261,6695-FRVEC,3.201219
6982,2451-YMUXS,3.198749
3404,2251-PYLPB,3.197908
2295,5781-RFZRP,3.194743
4726,2176-OSJUV,3.194135
7024,9710-NJERN,3.193038
3503,2234-EOFPT,3.192743
2455,5676-CFLYY,3.191091
4877,2235-EZAIK,3.188878
2094,8181-YHCMF,3.181081
2801,1004-NOZNR,3.180745
4684,9065-ZCPQX,3.179894
3023,4751-ERMAN,3.175387
7002,6967-PEJLL,3.174968
5691,0361-HJRDX,3.173417
7031,9281-CEDRU,3.167618
4599,9483-GCPWE,3.163590
5194,5329-KRDTM,3.159761
3718,0679-TDGAK,3.157720
3007,9798-OPFEM,3.157629
3542,7205-BAIAD,3.151392
6868,1047-RNXZV,3.150819
6527,1929-ZCBHE,3.149053
2475,9926-PJHDQ,3.146037
2884,1131-SUEKT,3.140994
3112,4735-BJKOU,3.139148
4537,8039-EQPIM,3.137731
2293,5846-NEQVZ,3.131384
3877,7274-CGTOD,3.127183
3525,0362-RAOQO,3.125636
6522,3249-VHRIP,3.125146
1903,2954-PIBKO,3.124028
2191,7781-HVGMK,3.118632
2959,9242-TKFSV,3.116537
3531,0336-PIKEI,3.116532
2619,6614-YOLAC,3.111672
6975,2898-MRKPI,3.109530
2883,0562-KBDVM,3.104211
2407,0114-IGABW,3.103860
1959,8402-OOOHJ,3.099985
3949,0936-NQLJU,3.099985
4486,1301-LOPVR,3.097719
6444,6434-TTGJP,3.095923
6056,5327-XOKKY,3.093888
6950,8213-TAZPM,3.092036
4970,4291-YZODP,3.089460
6599,6000-UKLWI,3.086754
3795,6384-VMJHP,3.083271
3964,3097-FQTVJ,3.082803
4043,5310-NOOVA,3.081603
5571,5231-FIQPA,3.078860
6878,4933-BSAIP,3.073450
4810,6023-GSSXW,3.064432
3099,4737-AQCPU,3.062246
6299,0020-JDNXP,3.061117
6577,7921-BEPCI,3.060049
3710,7641-TQFHN,3.053669
4650,1309-XGFSN,3.052753
2757,5542-NKVRU,3.051265
3926,6584-VQMYT,3.047101
4408,4086-ATNFV,3.046322
2515,0979-MOZQI,3.034641
2219,2996-XAUVF,3.032340
3251,0973-KYVNF,3.028950
4084,8046-DNVTL,3.027060
5501,8242-PDSGJ,3.018701
2462,0229-LFJAF,3.016774
2260,3571-DPYUH,3.011925
4160,2817-LVCPP,3.000160
2266,1297-VQDRP,2.997208
2891,8039-ACLPL,2.996756
6487,5003-OKNNK,2.984614
6122,6087-YPWHO,2.983558
5602,4135-FRWKJ,2.978149
4816,5803-NQJZO,2.975912
2761,9087-EYCPR,2.965069
4956,7572-KPVKK,2.964058
3504,8619-IJNDK,2.962268
4290,4323-ELYYB,2.961556
4773,4537-CIBHB,2.957571
2444,1266-NZYUI,2.955358
5104,2520-SGTTA,2.947859
2392,8338-QIUNR,2.947857
4654,1335-MXCSE,2.945086
4331,7644-OMVMY,2.944571
5320,0980-FEXWF,2.942424
6414,3719-TDVQB,2.940923
4150,9931-DCEZH,2.940643
6636,1150-FTQGN,2.924968
2497,4625-LAMOB,2.921732
5899,0221-NAUXK,2.921633
4794,3441-CGZJH,2.920599
3946,6484-LATFU,2.919048
6258,5975-BAICR,2.917944
6440,6725-TPKJO,2.913248
3938,1985-MBRYP,2.910226
2222,8896-RAZCR,2.909625
4153,3911-RSNHI,2.907121
2138,5176-LMJXE,2.906857
4829,4334-HOWRP,2.905067
3122,6961-MJKBO,2.904624
2512,5275-PMFUT,2.901936
2153,8204-YJCLA,2.901936
5276,9499-XPZXM,2.900895
6098,0932-YIXYU,2.900167
2796,5529-GIBVH,2.897943
4115,5456-ITGIC,2.894660
3423,4139-DETXS,2.894660
3204,7860-KSUGX,2.894660
1944,3212-KXOCR,2.886973
2656,9646-NMHXE,2.886875
6185,5093-FEGLU,2.886875
6635,0859-YGKFW,2.883517
3567,4967-WPNCF,2.879193
6032,1121-QSIVB,2.873518
7017,2274-XUATA,2.866942
1935,1862-QRWPE,2.865867
5125,5227-JSCFE,2.865089
6188,2428-HYUNX,2.858975
3776,4361-FEBGN,2.855034
4949,4685-TFLLS,2.854703
6418,6981-TDRFT,2.853775
6281,0442-TDYUO,2.852877
4866,3423-HHXAO,2.852535
6851,9916-AYHTC,2.848572
6747,3315-IKYZQ,2.846067
2725,0621-CXBKL,2.828893
6053,0336-KXKFK,2.828860
4775,4355-CVPVS,2.824633
2865,7722-VJRQD,2.823929
1932,0318-ZOPWS,2.813346
6979,9588-YRFHY,2.808112
2433,6425-JWTDV,2.798300
3860,5472-CVMDX,2.795117
5399,9814-AOUDH,2.793935
4606,3724-BSCVH,2.783407
2210,4785-FCIFB,2.783251
5472,1215-EXRMO,2.781020
3102,3283-WCWXT,2.778590
3519,8069-RHUXK,2.775558
1918,3170-NMYVV,2.772847
6798,3662-FXJFO,2.771359
5032,2228-BZDEE,2.764091
3158,8540-ZQGEA,2.763186
5686,9507-HSMMZ,2.762281
2979,7427-AUFPY,2.755967
3565,3324-OIRTO,2.744627
2428,4018-PPNDW,2.743457
7023,4807-IZYOZ,2.743439
5317,8701-DGLVH,2.739457
6708,7696-AMHOD,2.737678
2548,3865-YIOTT,2.727851
7007,0218-QNVAS,2.722680
6302,4698-KVLLG,2.722668
6614,2205-LPVGL,2.708620
6240,9711-FJTBX,2.705496
6143,8464-EETCQ,2.695803
2033,9286-BHDQG,2.694198
2412,8434-VGEQQ,2.689359
3491,4815-YOSUK,2.688787
6837,1241-FPMOF,2.685721
5788,0704-VCUMB,2.684919
5777,2927-CVULT,2.678765
5726,5376-PCKNB,2.674306
2609,9108-EQPNQ,2.669692
4679,9504-YAZWB,2.660051
5390,2878-DHMIN,2.656269
3471,1657-DYMBM,2.653525
6103,6349-JDHQP,2.652595
6267,2675-IJRGJ,2.648884
1913,0526-SXDJP,2.646342
5978,1492-KGETH,2.638796
3734,0661-KBKPA,2.635997
3170,5356-KZCKT,2.632746
4011,7765-LWVVH,2.632351
2607,8361-LBRDI,2.631028
4208,4578-PHJYZ,2.596600
5095,3372-CDXFJ,2.590829
5700,5982-PSMKW,2.588888
6347,8319-QBEHW,2.571119
5666,3970-XGJDU,2.567063
6027,5666-MBJPT,2.554178
4382,6693-DJWTY,2.548985
5990,5982-XMDEX,2.546670
2997,9764-REAFF,2.545750
3838,6242-SGYTS,2.540757
5247,9084-OAYKL,2.536597
6449,2097-YVPKN,2.535921
6745,4990-ALDGW,2.530500
6265,0780-XNZFN,2.528827
6351,7493-GVFIO,2.527156
4649,5821-MMEIL,2.516355
5864,9715-SBVSU,2.513719
1974,6217-KDYWC,2.511406
3190,7416-CKTEP,2.511406
4600,4227-OJHAL,2.507994
4792,2541-YGPKE,2.506589
4473,2550-AEVRU,2.503149
4958,7103-ZGVNT,2.490005
2687,9397-TZSHA,2.481741
4607,4877-TSOFF,2.466908
2488,4335-BSMJS,2.460179
7040,2234-XADUH,2.458633
6333,8097-OMULG,2.457696
5305,4530-NDRKU,2.455310
5010,8207-VVMYB,2.451382
5424,5906-DVAPM,2.450122
4819,0743-HRVFF,2.442354
6484,4636-OLWOE,2.439224
4226,1407-DIGZV,2.437797
3818,9953-ZMKSM,2.421792
3827,3027-YNWZU,2.416657
3086,6625-FLENO,2.416104
4063,1163-VIPRI,2.409491
6013,5567-GZKQY,2.408811
4598,3812-LRZIR,2.403334
4696,1080-BWSYE,2.398663
4325,3913-RDSJZ,2.397198
3745,7758-UJWYS,2.394423
6807,4342-HFXWS,2.392619
2323,1096-ADRUX,2.392034
4844,2525-GVKQU,2.382414
5358,3154-HMWUU,2.380886
5080,1955-IBMMB,2.376065
3636,6161-ERDGD,2.374028
5823,1460-UZPRJ,2.372523
3010,7114-AEOZE,2.371010
4225,1231-YNDEK,2.352964
3051,6265-SXWBU,2.352419
5263,1741-WTPON,2.345522
2637,1767-CJKBA,2.332264
2014,2146-EGVDT,2.324635
4276,7711-YIJWC,2.322256
4689,8747-UDCOI,2.320497
5673,5840-NVDCG,2.309442
5957,4589-IUAJB,2.308640
6016,4423-JWZJN,2.305915
5757,2027-DNKIV,2.304121
5695,3021-VLNRJ,2.296301
4137,9500-IWPXQ,2.295855
5457,7321-ZNSLA,2.295060
4101,4176-RELJR,2.288455
3154,3768-VHXQO,2.285138
2320,0374-FIUCA,2.276374
5265,1240-HCBOH,2.273760
5466,6848-YLDFR,2.273338
4258,2703-AMTUL,2.273277
2445,7969-FFOWG,2.269832
6866,8441-SHIPE,2.267038
5176,3873-WOSBC,2.267038
3695,2143-LJULT,2.262363
4360,2696-RZVZW,2.262155
5160,1619-YWUBB,2.260867
4440,6060-QBMGV,2.257625
4766,8285-ABVLB,2.257625
5382,3569-VLDHH,2.257592
6846,7471-MQPOS,2.257407
2240,0505-SPOOW,2.257065
3052,7941-RCJOW,2.254379
1923,8028-PNXHQ,2.249962
6717,3118-UHVVQ,2.243790
4566,2900-PHPLN,2.243367
2126,8966-SNIZF,2.242253
3709,1032-MAELW,2.242025
2635,2632-TACXW,2.240866
4230,3696-DFHHB,2.239887
5002,5153-LXKDT,2.239523
4494,6134-KWTBV,2.237100
5378,2072-ZVJJX,2.236648
4171,3148-AOIQT,2.236026
6760,1705-GUHPV,2.219824
4902,2466-FCCPT,2.211868
5362,8748-HFWBO,2.209389
3953,8857-CUPFQ,2.207188
2521,4713-ZBURT,2.198849
4619,3635-QQRQD,2.187993
6279,5656-JAMLX,2.185140
5587,1561-BWHIN,2.184954
6947,0530-IJVDB,2.174785
6701,1094-BKOSX,2.174649
5537,1987-AUELQ,2.168616
5961,8838-GPHZP,2.168072
3773,9153-BTBVV,2.168027
4925,3836-FZSDJ,2.166264
2037,4443-EMBNA,2.165091
4565,5699-BNCAS,2.163919
2846,4565-NLZBV,2.163919
4242,4032-RMHCI,2.162629
4739,8015-IHCGW,2.159590
6175,0281-CNTZX,2.159026
6442,1599-MMYRQ,2.151412
6560,1302-TPUBN,2.147852
3548,5334-AFQJB,2.146691
3182,5605-XNWEN,2.145548
3106,4836-WNFNO,2.145548
3771,8237-ULIXL,2.143837
4751,8749-TZYEC,2.143267
5674,8092-NLTGF,2.142698
5617,8779-YIQQA,2.142066
2774,7115-IRDHS,2.141561
6659,0572-ZJKLT,2.140114
4962,2961-VNFKL,2.137689
1973,3774-VBNXY,2.135663
5372,6139-ZZRBQ,2.133641
6511,2169-RRLFW,2.133520
5062,5743-KHMNA,2.132927
6206,1635-NZATJ,2.131741
4147,5751-USDBL,2.130783
1953,2848-YXSMW,2.129395
2849,3910-MRQOY,2.129395
5856,9715-WZCLW,2.125778
5702,7096-ZNBZI,2.120692
6289,2724-FJDYW,2.117090
2736,9127-FHJBZ,2.116257
2822,2616-FLVQC,2.116033
5193,6917-FIJHC,2.115455
6923,6848-HJTXY,2.114698
3994,8347-GDTMP,2.114698
6884,4707-MAXGU,2.113717
6813,2509-TFPJU,2.112561
6805,2452-MRMZF,2.111984
3868,4231-LZUYM,2.111407
5465,5825-XJOCM,2.110833
4071,5598-IKHQQ,2.109103
2405,4312-KFRXN,2.108528
5574,8774-GSBUN,2.108528
6062,0795-XCCTE,2.108528
3726,1926-QUZNN,2.106807
4867,9938-TKDGL,2.105125
2440,5730-DBDSI,2.094450
6286,6736-DHUQI,2.085546
3451,2560-WBWXF,2.083806
6839,4114-QMKVN,2.083489
5003,5161-UBZXI,2.070680
3733,5788-YPOEG,2.063007
4072,0397-ZXWQF,2.062586
2686,0971-QIFJK,2.060503
6371,3308-DGHKL,2.059408
6220,9500-WBGRP,2.057121
4385,1167-OYZJF,2.057030
2852,4656-CAURT,2.056804
6917,5146-YYFRZ,2.055801
6081,7167-PCEYD,2.053961
5211,1945-XISKS,2.052124
6977,3648-GZPHF,2.051900
5911,4419-UJMUS,2.049873
5049,1431-AIDJQ,2.048333
3739,3612-YVGSJ,2.046002
5547,5846-ABOBJ,2.046002
3129,9964-WBQDJ,2.045419
2072,7014-ZZXAW,2.043671
1978,1131-QQZEB,2.040189
4621,3082-YVEKW,2.039872
5492,7161-DFHUF,2.039032
2509,7695-PKLCZ,2.038676
3206,5149-QYTTU,2.037103
3167,5848-FHRFC,2.033285
6972,3454-JFUBC,2.032688
5541,6527-PZFPV,2.032577
4676,6837-HAEVO,2.031510
4785,3274-NSDWE,2.027930
4839,5196-WPYOW,2.027626
5246,0825-CPPQH,2.025553
5992,2877-VDUER,2.022201
3723,8735-SDUFN,2.022017
5273,0626-QXNGV,2.020324
5619,8966-OIQHG,2.016910
1966,6734-PSBAW,2.013592
5450,7515-LODFU,2.013144
3277,8232-UTFOZ,2.009085
1996,6345-FZOQH,2.008507
2565,5787-KXGIY,2.007137
3857,3976-HXHCE,2.007137
2012,2984-RGEYA,2.006775
5606,6892-BOGQE,2.005681
5960,6072-NUQCB,2.004005
6529,4129-LYCOI,2.001853
6427,2868-LLSKM,2.000722
4972,6427-FEFIG,1.998815
5952,4632-PAOYU,1.995951
2105,3973-SKMLN,1.994716
4545,1591-XWLGB,1.994172
4987,7602-DBTOU,1.991459
7038,2569-WGERO,1.987277
5370,8544-JNBOX,1.983520
2611,2545-LXYVJ,1.982451
3211,1927-QEWMY,1.980316
2046,7083-MIOPC,1.977658
6639,1177-XZBJL,1.976175
4790,7463-IFMQU,1.975538
3006,2429-AYKKO,1.973425
4102,5199-FPUSP,1.973040
2171,7606-BPHHN,1.972898
3135,0404-AHASP,1.971844
3905,0197-PNKNK,1.970055
6862,9867-XOBQA,1.969348
6339,2580-ATZSQ,1.965652
4907,4632-XJMEX,1.950305
6001,3301-VKTGC,1.948172
2228,0486-LGCCH,1.942855
5269,1734-ZMNTZ,1.941191
5839,6229-UOLQL,1.934374
5764,2725-IWWBA,1.933441
6198,0269-XFESX,1.923312
3923,7037-MTYVW,1.917438
6079,8707-HOEDG,1.901935
4977,5446-DKWYW,1.893680
6961,5306-BVTKJ,1.884991
3867,9640-ZSLDC,1.871007
5007,6867-ACCZI,1.841540
2674,8659-IOOPU,1.841418
6492,1354-YZFNB,1.839900
6557,6368-TZZDT,1.838930
2022,3363-DTIVD,1.830532
6160,6754-WKSHP,1.800982
3751,0654-PQKDW,1.798108
4032,2606-PKWJB,1.795816
5793,2498-XLDZR,1.793859
5934,7472-EQOAV,1.789419
5939,1716-LSAMB,1.783807
3928,2790-XUYMV,1.757695
5709,8591-TKMZH,1.755605
3592,0234-TEVTT,1.739357
6891,2005-DWQZJ,1.729854
3438,8612-GXIDD,1.716972
5576,1401-FTHFQ,1.707146
4204,1834-WULEG,1.702495
6690,9801-NOSHQ,1.702172
6114,3407-JMJQQ,1.698232
4893,5055-BRMNE,1.671568
4692,8194-PEEBY,1.656621
4136,9224-VTYID,1.656039
6600,6332-FBZRI,1.655870
3270,0754-EEBDC,1.646713
3310,8466-PZBLH,1.643366
4058,4707-YNOQA,1.642795
4750,3882-IYOIJ,1.641335
5455,3950-VPYJB,1.634494
6378,7153-CHRBV,1.629496
5401,8760-ZRHKE,1.629471
4239,9055-MOJJJ,1.622435
6528,4378-MYPGO,1.621408
5097,7632-YUTXB,1.613464
2839,5158-RIVOP,1.612014
5730,5887-IKKYO,1.596723
3988,3617-XLSGQ,1.595710
3521,2908-WGAXL,1.593201
4912,8626-XHBIE,1.592547
2063,7017-VFHAY,1.590860
6694,3795-CAWEX,1.589149
3684,5968-HYJRZ,1.566621
5651,3850-OKINF,1.565235
6151,3396-DKDEL,1.563446
5748,4393-GEADV,1.556200
5446,0056-EPFBG,1.555733
6815,6898-RBTLU,1.554143
5262,1834-ABKHQ,1.536930
3038,3766-EJLFL,1.521012
3833,7473-ZBDSN,1.518839
5418,2207-RYYRL,1.514599
6564,2335-GSODA,1.509770
6622,9174-IHETN,1.507647
3784,5849-ASHZJ,1.506273
2291,6103-LIANB,1.506124
5582,9758-MFWGD,1.502341
6990,6598-KELSS,1.500269
2804,8480-PPONV,1.500131
4761,9702-AIUJO,1.499652
2915,3870-SPZSI,1.498109
4004,9830-ECLEN,1.497581
6450,8597-CTXVJ,1.496901
3497,5197-YPYBZ,1.495916
3353,0181-RITDD,1.495914
5310,6616-AALSR,1.484130
5573,2599-CIPQE,1.480846
4122,0960-HUWBM,1.480558
4266,3717-FDJFU,1.477690
3053,6374-NTQLP,1.469439
4997,6481-LXPWL,1.464992
6018,7452-FOLON,1.460697
5019,2819-GWENI,1.460110
6966,4616-ULAOA,1.448798
3342,0266-CLZKZ,1.439071
4786,2632-IVXVF,1.438510
5181,8259-DZLIZ,1.431800
3166,6950-TWMYB,1.431242
2638,6445-TNRXS,1.429403
6597,9746-YKGXB,1.428677
4506,6696-YDAYZ,1.428471
5251,7569-NMZYQ,1.423202
4622,0191-EQUUH,1.422975
6208,8277-RVRSV,1.421936
2561,0862-PRCBS,1.421337
3140,2587-YNLES,1.419237
4371,7636-PEPNS,1.418502
4196,4962-CHQPW,1.417452
4235,3810-DVDQQ,1.402586
6850,9739-JLPQJ,1.400810
2235,3552-CTCYF,1.390377
5950,2404-JIBFC,1.389665
2826,3022-BEXHZ,1.381252
5669,8807-OPMBM,1.377165
3770,2266-FUBDZ,1.376149
4846,9581-GVBXT,1.360737
2809,7182-OVLBJ,1.358480
6174,9958-MEKUC,1.356156
5946,2137-DQMEV,1.344019
5795,5338-YHWYT,1.338138
6421,0224-NIJLP,1.327625
4895,2650-GYRYL,1.314146
5217,7216-KAOID,1.306411
3280,5668-MEISB,1.305623
6448,1452-UZOSF,1.305623
5816,5375-XLDOF,1.302639
5033,2789-CZANW,1.302427
3768,7996-BPXHY,1.290354
4077,1303-SRDOK,1.286808
6077,9648-BCHKM,1.286540
7008,0804-YGEQV,1.281562
4480,3612-YUNGG,1.280456
5803,5583-EJXRD,1.279403
5914,5519-TEEUH,1.277901
4310,1403-LKLIK,1.276967
6879,2030-BTZRO,1.274361
2800,6244-BESBM,1.272840
6204,3549-ZTMNH,1.265978
6971,2405-LBMUW,1.260515
6584,3653-NCRDJ,1.252276
5612,8314-HTWVE,1.250912
6168,1534-OULXE,1.247663
3722,1776-SPBWV,1.240882
4332,4573-JKNAE,1.221987
5887,5696-CEIQJ,1.221411
3820,7665-NKLAV,1.219164
6275,6828-HMKWP,1.218633
5254,1494-EJZDW,1.217848
4247,3896-ZVNET,1.216642
6696,5647-URDKA,1.213828
6892,8148-WOCMK,1.212099
6375,7337-CINUD,1.210372
6697,2229-DPMBI,1.210372
5257,1897-RCFUM,1.208743
5847,5627-TVBPP,1.205840
5923,1757-TCATG,1.195344
6348,9625-QNLUX,1.191026
4742,8008-OTEZX,1.188320
3210,5442-PPTJY,1.179736
3721,9067-SQTNS,1.177313
4549,7527-QNRUS,1.171411
5940,1333-PBMXB,1.170483
6680,8050-XGRVL,1.160578
5991,6051-PTVNS,1.158818
3935,7009-PCARS,1.158341
4724,2223-GDSHL,1.151192
3356,1488-PBLJN,1.144887
4973,0017-IUDMW,1.144008
5445,5177-RVZNU,1.142100
6443,8821-KVZKQ,1.141940
6579,3258-ZKPAI,1.140501
4095,3352-RICWQ,1.137779
5964,0675-NCDYU,1.137005
3606,9424-CMPOG,1.135260
3460,5453-YBTWV,1.134626
6605,0298-XACET,1.131392
2505,6007-TCTST,1.126578
2259,8606-CIQUL,1.125713
5852,5057-RKGLH,1.125692
5231,5322-TEUJK,1.125542
4474,0969-RGKCU,1.124183
6867,1320-GVNHT,1.123668
2280,1352-HNSAW,1.123123
6587,6519-ZHPXP,1.122122
3042,7643-RCHXS,1.119772
6386,3726-TBHQT,1.115090
3961,4518-FZBSX,1.113699
4788,8915-NNTRC,1.112894
4738,8590-OHDIW,1.109924
6458,8265-HKSOW,1.109073
3553,4056-QHXHZ,1.109073
5639,9258-CNWAC,1.109037
2329,8207-DMRVL,1.105155
3149,2040-XBAVJ,1.103459
4833,0266-GMEAO,1.100919
5392,5795-BKOYE,1.100693
5411,3892-NXAZG,1.096698
5293,1269-FOYWN,1.091393
4484,1053-MXTTK,1.090507
5429,2664-XJZNO,1.089440
4629,2984-TBYKU,1.089440
6611,0254-WWRKD,1.089075
6314,4487-ZYJZK,1.089040
5239,6855-VLGOS,1.088642
2272,6859-QNXIQ,1.080804
3622,5498-IBWPI,1.077957
6713,4955-VCWBI,1.072887
2143,3520-FJGCV,1.072530
2723,8292-ITGYJ,1.071490
6714,6813-GZQCG,1.071490
2018,7255-SSFBC,1.066775
6278,2193-SFWQW,1.061866
4299,1843-TLSGD,1.061000
6787,0064-SUDOG,1.050115
4234,6772-WFQRD,1.049883
4940,7030-FZTFM,1.044859
6658,7018-FPXHH,1.044803
6120,4057-FKCZK,1.044084
6607,2995-YWTCD,1.040923
3719,6585-WCEWR,1.040147
4948,6248-BSHKG,1.037741
3681,7602-MVRMB,1.037652
3893,2351-BKRZW,1.036955
2279,3580-HYCSP,1.035261
4983,4644-OBGFZ,1.030623
5941,6546-OPBBH,1.029287
3677,9802-CAQUT,1.023385
6369,3831-YCPUO,1.022598
6399,8901-UPRHR,1.017888
4284,8902-ZEOVF,1.016253
4399,7872-BAAZR,1.014354
6984,3078-ZKNTS,1.011910
3300,0854-UYHZD,1.008927
2514,9777-IQHWP,1.005938
6124,1722-LDZJS,1.002543
5884,1832-PEUTS,0.999990
3575,6463-HHXJR,0.998521
6552,9717-IOAAF,0.996258
5610,2821-WARNZ,0.995360
4483,9028-LIHRP,0.994289
2907,1830-GGFNM,0.993366
6335,0401-WDBXM,0.987914
6227,5965-GGPRW,0.983479
6196,2138-VFAPZ,0.982349
3766,3230-JCNZS,0.977552
4073,5266-PFRQK,0.972808
5030,1506-YJTYT,0.965056
6679,1635-HDGFT,0.964630
5185,8606-OEGQZ,0.962265
6666,1092-WPIVQ,0.959469
4875,6199-IPCAO,0.957820
5343,5181-OABFK,0.954821
6049,4475-NVTLU,0.942526
6907,0531-XBKMM,0.939958
4716,3129-AAQOU,0.939320
2282,1982-FEBTD,0.935710
3100,2808-CHTDM,0.929677
3390,3392-EHMNK,0.928095
5063,4194-FJARJ,0.919305
6578,8510-TMWYB,0.917696
4031,1930-QPBVZ,0.914334
4667,7973-DZRKH,0.911041
3797,7730-CLDSV,0.904731
4678,4304-XUMGI,0.901548
6136,8571-ZCMCX,0.895747
6752,8249-THVEC,0.892432
6429,0071-NDAFP,0.888509
4721,7340-KEFQE,0.886125
5933,2892-GESUL,0.884718
4144,1599-EAHXY,0.884664
6515,5696-JVVQY,0.880798
5555,1699-TLDLZ,0.879668
3703,1088-AUUZZ,0.877391
6391,5774-QPLTF,0.875354
3737,3133-PZNSR,0.867164
4096,2160-GPFXD,0.865443
3336,7710-JSYOA,0.862297
2608,4883-KCPZJ,0.858199
4124,0263-FJTQO,0.849919
4393,1063-DHQJF,0.846964
4861,0757-WCUUZ,0.845564
3865,1697-LYYYX,0.843998
5491,8639-NHQEI,0.843160
3574,6770-UAYGJ,0.841209
7009,7164-BPTUT,0.838968
3598,0020-INWCK,0.838493
5366,3050-RLLXC,0.836368
6936,5126-RCXYW,0.834778
3982,7771-CFQRQ,0.833324
4214,1814-WFGVS,0.820466
3878,4295-YURET,0.819622
4423,6609-MXJHJ,0.817252
6283,9503-XJUME,0.815299
6780,3978-YNKDD,0.812200
4996,5016-LIPDW,0.808044
4033,5322-ZSMZY,0.804644
5226,4804-NCPET,0.803986
6439,8999-EXMNO,0.803358
4064,9348-ROUAI,0.803013
5817,1172-VIYBP,0.781971
5616,5707-ZMDJP,0.781971
6321,0057-QBUQH,0.781177
5522,1223-UNPKS,0.777890
3077,8883-ANODQ,0.773727
3993,8148-NLEGT,0.772823
4891,5214-NLTIT,0.770786
3601,9548-ZMVTX,0.766656
5837,5320-BRKGK,0.762734
6716,3389-KTRXV,0.757934
4455,8295-KMENE,0.750915
6499,7977-HXJKU,0.749097
6473,2661-GKBTK,0.740546
6291,3460-TJBWI,0.739192
2016,9178-JHUVJ,0.738043
3947,7599-NTMDP,0.733871
5637,7113-HIPFI,0.729234
5168,9541-ZPSEA,0.726238
4342,6923-AQONU,0.723927
5662,3727-OVPRY,0.718542
3027,3070-FNFZQ,0.718314
2920,4652-ODEVH,0.716691
6945,9945-PSVIP,0.715607
3769,3227-WLKLI,0.712118
6107,1116-FRYVH,0.712043
4822,8143-ETQTI,0.709976
3108,0354-VXMJC,0.709424
2263,8067-NIOYM,0.704370
3223,7321-KKSDU,0.703454
5349,0016-QLJIS,0.701851
2704,5859-HZYLF,0.700312
2231,7971-HLVXI,0.699752
6441,7162-WPHPM,0.698626
3557,6670-MFRPK,0.691736
3454,4335-UPJSI,0.689718
4260,8173-RXAYP,0.689181
6073,1089-XZWHH,0.689181
3976,1897-OKVMW,0.682477
6305,4896-CPRPF,0.681139
4017,5622-UEJFI,0.680719
4512,2560-QTSBS,0.680251
5647,7267-FRMJW,0.672646
5552,5360-XGYAZ,0.670043
3579,1306-RPWXZ,0.668654
3205,8966-KZXXA,0.662086
2297,7293-LSCDV,0.661086
4291,4293-ETKAP,0.657252
2578,6169-PPETC,0.655589
5074,4302-ZYFEL,0.651477
6334,6013-BHCAW,0.647892
4264,7850-THJMU,0.647868
4853,6762-QVYJO,0.645612
3840,8414-OOEEL,0.645426
4515,7860-UXCRM,0.645290
4617,5201-CBWYG,0.643488
3883,9392-XBGTD,0.637760
2180,5249-QYHEX,0.637206
6156,5321-NTRKC,0.635671
6912,4534-WGCIR,0.633142
5830,9227-YBAXE,0.632647
2491,9650-VBUOG,0.630905
6617,4609-KNNWG,0.630841
6955,2595-KIWPV,0.628878
4492,6897-RWMUB,0.626245
4934,8874-EJNSR,0.617318
4559,8219-VYBVI,0.615840
5150,9950-MTGYX,0.615697
4065,9443-JUBUO,0.615189
6337,6096-EGVTU,0.612267
4078,3769-MHZNV,0.610184
6252,2729-VNVAP,0.607725
6588,3472-QPRCH,0.603391
6482,0625-AFOHS,0.596249
3879,4635-EJYPD,0.591011
3418,3373-DIUUN,0.587858
3881,4636-TVXVG,0.577582
5766,0394-YONDK,0.577495
4938,0769-MURVM,0.575058
5801,1270-XKUCC,0.573823
6163,4641-FROLU,0.570256
3898,5480-XTFFL,0.567956
6921,6369-MCAKO,0.567359
4336,8690-ZVLCL,0.558753
3917,3470-OBUET,0.553720
3830,9481-WHGWY,0.551314
6736,9888-ZCUMM,0.548434
5248,6122-LJADA,0.544574
6669,2400-FEQME,0.541387
5259,2211-RMNHO,0.537260
5311,9415-ZNBSX,0.535561
4280,2378-YIZKA,0.534927
6970,2314-TNDJQ,0.534816
5759,2885-HIJDH,0.534468
6821,2256-YLYLP,0.533927
6930,2511-ALLCS,0.529169
6968,5996-EBTKM,0.526980
3039,5939-SXWHM,0.524663
4172,8395-ETZKQ,0.518917
4174,3889-VWBID,0.518526
5140,3486-HOOGQ,0.517683
6753,8722-PRFDV,0.507951
4407,3508-VLHCZ,0.507717
3621,0730-BGQGF,0.505792
5812,6283-GITPX,0.503879
6423,4718-WXBGI,0.503420
